Date,SalesRep,Product,Units,Price,Total Sales,City,State,Region,Day
12/22/2014,Ruben  Nunez,Nestle Rowntree Fruit Pastil,2,391,782,Ahmedabad,,,Monday
12/22/2014,Elaine  Ellis,Nestle Smarties Pop-Up,1,328,328,Hyderabad,,,Monday
12/22/2014,Eric  Rose,Nestle Fab,3,353,1059,Mumbai,,,Monday
12/22/2014,Jenny  Garcia,Nestle Aero Mint Potz,2,392,784,Shimla,,,Monday
12/22/2014,Lynette  Brewer,Nestle Milky Bar Stick,2,280,560,Varanasi,,,Monday
12/22/2014,Rachel  Gomez,Nestle Toffee Crumble,2,455,910,Delhi,,,Monday
12/22/2014,Lynette  Brewer,Nestle Milky Bar Stick,7,431,3017,Varanasi,,,Monday
12/22/2014,Elbert  Klein,Nestle Smarties Pop-Up,1,292,292,Cochin,,,Monday
12/22/2014,Donna  Reid,Nestle Aero Mint Potz,2,393,786,Goa,,,Monday
12/22/2014,Sylvester  Morales,Nestle Milky Bar Stick,2,271,542,Mumbai,,,Monday
12/22/2014,Cecilia  Manning,Nestle Smarties Pop-Up,3,203,609,Trivandrum,,,Monday
12/22/2014,Lula  Daniels,Nestle Smarties Pop-Up,3,424,1272,Nainital,,,Monday
12/22/2014,Edwin  Malone,Nestle Aero Mint Potz,2,297,594,Kolkata,,,Monday
12/22/2014,Trevor  Jones,Nestle Fab,1,185,185,Pune,,,Monday
12/22/2014,Elaine  Ellis,Nestle Rowntree Fruit Pastil,3,315,945,Hyderabad,,,Monday
12/22/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,318,954,Delhi,,,Monday
12/22/2014,Eddie  Green,Nestle Smarties Pop-Up,1,435,435,Durgapur,,,Monday
12/22/2014,Salvador  Bass,Nestle Aero Mint Potz,1,112,112,Goa,,,Monday
12/22/2014,Donna  Reid,Nestle Smarties Pop-Up,2,479,958,Goa,,,Monday
12/22/2014,Salvador  Bass,Nestle Fab,1,249,249,Goa,,,Monday
12/22/2014,Tiffany  May,Nestle Smarties Pop-Up,1,115,115,Agra,,,Monday
12/22/2014,Della  Jensen,Nestle Fab,3,151,453,Patna,,,Monday
12/22/2014,Salvador  Bass,Nestle Milky Bar Stick,2,410,820,Goa,,,Monday
12/22/2014,Cindy  Becker,Nestle Smarties Pop-Up,2,103,206,Bangalore,,,Monday
12/22/2014,Lee  Mack,Nestle Toffee Crumble,18,475,8550,Delhi,,,Monday
12/22/2014,Max  Rodgers,Nestle Fab,1,494,494,Nagpur,,,Monday
12/22/2014,Robert  Munoz,Nestle Aero Mint Potz,1,120,120,Delhi,,,Monday
12/22/2014,Bethany  Pena,Nestle Aero Mint Potz,2,380,760,Nagpur,,,Monday
12/22/2014,Ruben  Nunez,Nestle Milky Bar Stick,2,224,448,Ahmedabad,,,Monday
12/22/2014,Fernando  Rowe,Nestle Maxibon Cookie,3,284,852,Ahmedabad,,,Monday
12/22/2014,Beth  Tucker,Nestle Kit Kat Cone,3,147,441,Pune,,,Monday
12/22/2014,Sylvester  Morales,Nestle Smarties Pop-Up,1,285,285,Mumbai,,,Monday
12/22/2014,Della  Jensen,Nestle Nobbly Bobbly,1,493,493,Patna,,,Monday
12/22/2014,Bethany  Pena,Nestle Fab,2,426,852,Nagpur,,,Monday
12/22/2014,Elvira  Bowman,Nestle Rowntree Fruit Pastil,2,484,968,Srinagar,,,Monday
12/22/2014,Rachel  Gomez,Nestle Aero Mint Potz,1,151,151,Delhi,,,Monday
12/22/2014,Trevor  Jones,Nestle Milky Bar Stick,18,108,1944,Pune,,,Monday
12/22/2014,Donna  Reid,Nestle Rowntree Fruit Pastil,3,357,1071,Goa,,,Monday
12/22/2014,Bethany  Pena,Nestle Aero Mint Potz,3,167,501,Nagpur,,,Monday
12/22/2014,Pauline  Beck,Nestle Fab,2,448,896,Pune,,,Monday
12/22/2014,Jenny  Garcia,Nestle Milky Bar Stick,2,416,832,Shimla,,,Monday
12/22/2014,Cecilia  Manning,Nestle Rowntree Fruit Pastil,1,204,204,Trivandrum,,,Monday
12/22/2014,Peter  Hodges,Nestle Milky Bar Stick,1,484,484,Shimla,,,Monday
12/22/2014,Ernest  Davis,Nestle Rowntree Fruit Pastil,2,390,780,Mumbai,,,Monday
12/22/2014,Charlie  Wood,Nestle Nobbly Bobbly,1,280,280,Agra,,,Monday
12/22/2014,Lance  Yates,Nestle Fab,1,278,278,Srinagar,,,Monday
12/22/2014,Bethany  Pena,Nestle Toffee Crumble,3,473,1419,Nagpur,,,Monday
12/22/2014,Lula  Daniels,Nestle Rowntree Screamers,11,397,4367,Nainital,,,Monday
12/22/2014,Billie  Chandler,Nestle Rowntree Fruit Pastil,2,199,398,Surat,,,Monday
12/22/2014,Allan  Ramos,Nestle Fab,3,306,918,Jodhpur,,,Monday
12/22/2014,Herman  Williams,Nestle Maxibon Cookie,2,142,284,Darjeeling,,,Monday
12/22/2014,Lance  Yates,Nestle Aero Mint Potz,3,335,1005,Srinagar,,,Monday
12/22/2014,Della  Jensen,Nestle Kit Kat Cone,3,314,942,Patna,,,Monday
12/23/2014,Beth  Tucker,Nestle Rowntree Fruit Pastil,3,116,348,Pune,,,Tuesday
12/23/2014,Lula  Daniels,Nestle Fab,3,343,1029,Nainital,,,Tuesday
12/23/2014,Andrew  Meyer,Nestle Toffee Crumble,3,210,630,Mumbai,,,Tuesday
12/23/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,369,1107,Delhi,,,Tuesday
12/23/2014,Ivan  Adkins,Nestle Aero Mint Potz,2,344,688,Mumbai,,,Tuesday
12/23/2014,Trevor  Jones,Nestle Fab,1,215,215,Pune,,,Tuesday
12/23/2014,Cassandra  Franklin,Nestle Fab,3,386,1158,Delhi,,,Tuesday
12/23/2014,Cindy  Becker,Nestle Toffee Crumble,3,168,504,Bangalore,,,Tuesday
12/23/2014,Marian  Hill,Nestle Fab,2,351,702,Trivandrum,,,Tuesday
12/23/2014,Ernest  Davis,Nestle Smarties Pop-Up,2,451,902,Mumbai,,,Tuesday
12/23/2014,Ellen  Weaver,Nestle Milky Bar Stick,2,382,764,Hyderabad,,,Tuesday
12/23/2014,Cassandra  Franklin,Nestle Rolo Potz,3,374,1122,Delhi,,,Tuesday
12/23/2014,Eddie  Green,Nestle Rolo Potz,4,325,1300,Durgapur,,,Tuesday
12/23/2014,Joey  Wong,Nestle Aero Mint Potz,1,428,428,Goa,,,Tuesday
12/23/2014,Lorraine  Gibson,Nestle Maxibon Cookie,1,275,275,Kolkata,,,Tuesday
12/23/2014,Jenny  Garcia,Nestle Toffee Crumble,3,223,669,Shimla,,,Tuesday
12/23/2014,Isabel  Cross,Nestle Aero Mint Potz,2,119,238,Ranchi,,,Tuesday
12/23/2014,Guillermo  Potter,Nestle Smarties Pop-Up,2,205,410,Nainital,,,Tuesday
12/23/2014,Lance  Yates,Nestle Milky Bar Stick,24,456,10944,Srinagar,,,Tuesday
12/23/2014,Max  Rodgers,Nestle Toffee Crumble,2,173,346,Nagpur,,,Tuesday
12/23/2014,Austin  Reynolds,Nestle Maxibon Cookie,15,189,2835,Kolkata,,,Tuesday
12/23/2014,Elaine  Ellis,Nestle Fab,3,407,1221,Hyderabad,,,Tuesday
12/23/2014,Max  Rodgers,Nestle Toffee Crumble,3,126,378,Nagpur,,,Tuesday
12/23/2014,Trevor  Jones,Nestle Rolo Potz,12,263,3156,Pune,,,Tuesday
12/23/2014,Jenny  Garcia,Nestle Aero Mint Potz,11,142,1562,Shimla,,,Tuesday
12/23/2014,Christina  Fuller,Nestle Kit Kat Cone,2,491,982,Nagpur,,,Tuesday
12/23/2014,Ellen  Weaver,Nestle Kit Kat Cone,1,159,159,Hyderabad,,,Tuesday
12/23/2014,Ernest  Davis,Nestle Milky Bar Stick,3,290,870,Mumbai,,,Tuesday
12/23/2014,Tiffany  May,Nestle Fab,3,186,558,Agra,,,Tuesday
12/23/2014,Sonya  Mullins,Nestle Milky Bar Stick,2,165,330,Kolkata,,,Tuesday
12/23/2014,Drew  Rogers,Nestle Milky Bar Stick,3,403,1209,Delhi,,,Tuesday
12/23/2014,Bobbie  Ryan,Nestle Rowntree Fruit Pastil,3,284,852,Darjeeling,,,Tuesday
12/23/2014,Joey  Wong,Nestle Rowntree Screamers,1,168,168,Goa,,,Tuesday
12/23/2014,Cecilia  Manning,Nestle Fab,3,483,1449,Trivandrum,,,Tuesday
12/23/2014,Jenny  Garcia,Nestle Rolo Potz,3,381,1143,Shimla,,,Tuesday
12/23/2014,Donna  Reid,Nestle Rowntree Fruit Pastil,3,319,957,Goa,,,Tuesday
12/23/2014,Iris  Underwood,Nestle Toffee Crumble,3,469,1407,Pune,,,Tuesday
12/23/2014,Arturo  Francis,Nestle Smarties Pop-Up,3,169,507,Ranchi,,,Tuesday
12/23/2014,Kyle  Carr,Nestle Kit Kat Cone,3,327,981,Delhi,,,Tuesday
12/23/2014,Drew  Rogers,Nestle Aero Mint Potz,3,482,1446,Delhi,,,Tuesday
12/23/2014,Brooke  Horton,Nestle Milky Bar Stick,3,445,1335,Nainital,,,Tuesday
12/23/2014,Max  Rodgers,Nestle Maxibon Cookie,4,217,868,Nagpur,,,Tuesday
12/23/2014,Colleen  Warren,Nestle Toffee Crumble,2,329,658,Ahmedabad,,,Tuesday
12/23/2014,Robert  Munoz,Nestle Fab,3,486,1458,Delhi,,,Tuesday
12/23/2014,Lee  Mack,Nestle Fab,3,321,963,Delhi,,,Tuesday
12/23/2014,Bobbie  Ryan,Nestle Rowntree Screamers,3,469,1407,Darjeeling,,,Tuesday
12/24/2014,Max  Rodgers,Nestle Smarties Pop-Up,2,146,292,Nagpur,,,Wednesday
12/24/2014,Lorraine  Gibson,Nestle Fab,25,281,7025,Kolkata,,,Wednesday
12/24/2014,Drew  Rogers,Nestle Aero Mint Potz,8,448,3584,Delhi,,,Wednesday
12/24/2014,Cindy  Becker,Nestle Toffee Crumble,1,267,267,Bangalore,,,Wednesday
12/24/2014,Drew  Rogers,Nestle Rowntree Screamers,2,324,648,Delhi,,,Wednesday
12/24/2014,Trevor  Jones,Nestle Rolo Potz,2,107,214,Pune,,,Wednesday
12/24/2014,Ellen  Weaver,Nestle Fab,17,391,6647,Hyderabad,,,Wednesday
12/24/2014,Cassandra  Franklin,Nestle Maxibon Cookie,2,489,978,Delhi,,,Wednesday
12/24/2014,Sylvester  Morales,Nestle Rolo Potz,2,320,640,Mumbai,,,Wednesday
12/24/2014,Brooke  Horton,Nestle Maxibon Cookie,3,144,432,Nainital,,,Wednesday
12/24/2014,Pauline  Beck,Nestle Aero Mint Potz,3,411,1233,Pune,,,Wednesday
12/24/2014,Brooke  Horton,Nestle Smarties Pop-Up,2,487,974,Nainital,,,Wednesday
12/24/2014,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,3,159,477,Delhi,,,Wednesday
12/24/2014,Charlie  Wood,Nestle Maxibon Cookie,2,391,782,Agra,,,Wednesday
12/24/2014,Eddie  Green,Nestle Smarties Pop-Up,1,469,469,Durgapur,,,Wednesday
12/24/2014,Beth  Tucker,Nestle Aero Mint Potz,7,207,1449,Pune,,,Wednesday
12/24/2014,Max  Rodgers,Nestle Milky Bar Stick,13,340,4420,Nagpur,,,Wednesday
12/24/2014,Trevor  Jones,Nestle Maxibon Cookie,3,232,696,Pune,,,Wednesday
12/24/2014,Ben  Perez,Nestle Nobbly Bobbly,2,182,364,Goa,,,Wednesday
12/24/2014,Beth  Tucker,Nestle Rowntree Fruit Pastil,3,337,1011,Pune,,,Wednesday
12/24/2014,Isabel  Cross,Nestle Fab,3,482,1446,Ranchi,,,Wednesday
12/24/2014,Cecilia  Manning,Nestle Fab,2,453,906,Trivandrum,,,Wednesday
12/24/2014,Cecilia  Manning,Nestle Toffee Crumble,1,457,457,Trivandrum,,,Wednesday
12/24/2014,Beth  Tucker,Nestle Fab,2,370,740,Pune,,,Wednesday
12/24/2014,Tiffany  May,Nestle Kit Kat Cone,3,157,471,Agra,,,Wednesday
12/24/2014,Salvador  Bass,Nestle Smarties Pop-Up,3,121,363,Goa,,,Wednesday
12/24/2014,Cassandra  Franklin,Nestle Rolo Potz,2,498,996,Delhi,,,Wednesday
12/24/2014,Sylvester  Morales,Nestle Milky Bar Stick,2,122,244,Mumbai,,,Wednesday
12/24/2014,Trevor  Jones,Nestle Kit Kat Cone,3,430,1290,Pune,,,Wednesday
12/24/2014,Don  Gonzales,Nestle Milky Bar Stick,2,211,422,Mysore,,,Wednesday
12/24/2014,Lynette  Brewer,Nestle Milky Bar Stick,3,271,813,Varanasi,,,Wednesday
12/24/2014,Salvador  Bass,Nestle Maxibon Cookie,3,249,747,Goa,,,Wednesday
12/24/2014,Sylvester  Morales,Nestle Toffee Crumble,2,215,430,Mumbai,,,Wednesday
12/24/2014,Andrew  Meyer,Nestle Nobbly Bobbly,1,485,485,Mumbai,,,Wednesday
12/24/2014,Guillermo  Potter,Nestle Smarties Pop-Up,2,248,496,Nainital,,,Wednesday
12/24/2014,Kyle  Carr,Nestle Rolo Potz,1,371,371,Delhi,,,Wednesday
12/24/2014,Elvira  Bowman,Nestle Toffee Crumble,3,198,594,Srinagar,,,Wednesday
12/24/2014,Sandra  Floyd,Nestle Smarties Pop-Up,2,484,968,Nainital,,,Wednesday
12/24/2014,Ellen  Weaver,Nestle Aero Mint Potz,5,366,1830,Hyderabad,,,Wednesday
12/24/2014,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,115,230,Ranchi,,,Wednesday
12/24/2014,Della  Jensen,Nestle Milky Bar Stick,3,458,1374,Patna,,,Wednesday
12/24/2014,Beth  Tucker,Nestle Toffee Crumble,2,365,730,Pune,,,Wednesday
12/24/2014,Dan  Peterson,Nestle Maxibon Cookie,1,189,189,Shimla,,,Wednesday
12/24/2014,Lorraine  Gibson,Nestle Aero Mint Potz,2,228,456,Kolkata,,,Wednesday
12/24/2014,Jenny  Garcia,Nestle Kit Kat Cone,2,170,340,Shimla,,,Wednesday
12/24/2014,Jenny  Garcia,Nestle Kit Kat Cone,3,493,1479,Shimla,,,Wednesday
12/24/2014,Peter  Hodges,Nestle Rolo Potz,1,115,115,Shimla,,,Wednesday
12/24/2014,Shari  Silva,Nestle Fab,1,203,203,Mysore,,,Wednesday
12/24/2014,Iris  Underwood,Nestle Kit Kat Cone,3,344,1032,Pune,,,Wednesday
12/24/2014,Marian  Hill,Nestle Aero Mint Potz,1,272,272,Trivandrum,,,Wednesday
12/24/2014,Lynette  Brewer,Nestle Smarties Pop-Up,2,285,570,Varanasi,,,Wednesday
12/24/2014,Shari  Silva,Nestle Milky Bar Stick,3,460,1380,Mysore,,,Wednesday
12/24/2014,Lula  Daniels,Nestle Rowntree Screamers,1,131,131,Nainital,,,Wednesday
12/24/2014,Jaime  Pearson,Nestle Rowntree Screamers,1,190,190,Jodhpur,,,Wednesday
12/24/2014,Sandra  Floyd,Nestle Maxibon Cookie,2,500,1000,Nainital,,,Wednesday
12/24/2014,Marian  Hill,Nestle Rowntree Fruit Pastil,2,431,862,Trivandrum,,,Wednesday
12/24/2014,Mable  Lindsey,Nestle Smarties Pop-Up,2,233,466,Ahmedabad,,,Wednesday
12/24/2014,Christy  Olson,Nestle Fab,3,293,879,Surat,,,Wednesday
12/24/2014,Marian  Hill,Nestle Rowntree Fruit Pastil,3,240,720,Trivandrum,,,Wednesday
12/24/2014,Blake  Bridges,Nestle Nobbly Bobbly,1,287,287,Cochin,,,Wednesday
12/24/2014,Drew  Rogers,Nestle Toffee Crumble,2,314,628,Delhi,,,Wednesday
12/24/2014,Max  Rodgers,Nestle Fab,3,170,510,Nagpur,,,Wednesday
12/24/2014,Max  Rodgers,Nestle Maxibon Cookie,3,349,1047,Nagpur,,,Wednesday
12/24/2014,Della  Jensen,Nestle Nobbly Bobbly,3,446,1338,Patna,,,Wednesday
12/24/2014,Salvador  Bass,Nestle Fab,1,494,494,Goa,,,Wednesday
12/24/2014,Mable  Lindsey,Nestle Rowntree Fruit Pastil,2,428,856,Ahmedabad,,,Wednesday
12/25/2014,Johanna  Boone,Nestle Smarties Pop-Up,1,385,385,Mysore,,,Thursday
12/25/2014,Sonya  Mullins,Nestle Aero Mint Potz,3,489,1467,Kolkata,,,Thursday
12/25/2014,Della  Jensen,Nestle Fab,3,127,381,Patna,,,Thursday
12/25/2014,Brooke  Horton,Nestle Smarties Pop-Up,3,296,888,Nainital,,,Thursday
12/25/2014,Salvador  Bass,Nestle Aero Mint Potz,2,277,554,Goa,,,Thursday
12/25/2014,Brooke  Horton,Nestle Toffee Crumble,1,418,418,Nainital,,,Thursday
12/25/2014,Billie  Chandler,Nestle Toffee Crumble,1,436,436,Surat,,,Thursday
12/25/2014,Edwin  Malone,Nestle Smarties Pop-Up,3,385,1155,Kolkata,,,Thursday
12/25/2014,Guillermo  Potter,Nestle Kit Kat Cone,1,436,436,Nainital,,,Thursday
12/25/2014,Trevor  Jones,Nestle Aero Mint Potz,3,230,690,Pune,,,Thursday
12/25/2014,Elbert  Klein,Nestle Smarties Pop-Up,3,102,306,Cochin,,,Thursday
12/25/2014,Della  Jensen,Nestle Smarties Pop-Up,3,316,948,Patna,,,Thursday
12/25/2014,Ernest  Davis,Nestle Rolo Potz,21,155,3255,Mumbai,,,Thursday
12/25/2014,Nellie  Joseph,Nestle Fab,2,187,374,Patna,,,Thursday
12/25/2014,Drew  Rogers,Nestle Nobbly Bobbly,3,299,897,Delhi,,,Thursday
12/25/2014,Billie  Chandler,Nestle Milky Bar Stick,2,224,448,Surat,,,Thursday
12/25/2014,Trevor  Jones,Nestle Aero Mint Potz,2,131,262,Pune,,,Thursday
12/25/2014,Elvira  Bowman,Nestle Milky Bar Stick,2,278,556,Srinagar,,,Thursday
12/25/2014,Max  Rodgers,Nestle Toffee Crumble,2,477,954,Nagpur,,,Thursday
12/25/2014,Ruben  Nunez,Nestle Smarties Pop-Up,2,247,494,Ahmedabad,,,Thursday
12/25/2014,Herman  Williams,Nestle Nobbly Bobbly,2,388,776,Darjeeling,,,Thursday
12/25/2014,Brooke  Horton,Nestle Aero Mint Potz,3,374,1122,Nainital,,,Thursday
12/25/2014,Iris  Underwood,Nestle Rowntree Fruit Pastil,7,175,1225,Pune,,,Thursday
12/25/2014,Della  Jensen,Nestle Milky Bar Stick,4,484,1936,Patna,,,Thursday
12/25/2014,Fernando  Rowe,Nestle Rolo Potz,4,316,1264,Ahmedabad,,,Thursday
12/25/2014,Don  Gonzales,Nestle Aero Mint Potz,4,197,788,Mysore,,,Thursday
12/25/2014,Rachel  Gomez,Nestle Aero Mint Potz,3,483,1449,Delhi,,,Thursday
12/25/2014,Ellen  Weaver,Nestle Aero Mint Potz,1,342,342,Hyderabad,,,Thursday
12/25/2014,Elbert  Klein,Nestle Aero Mint Potz,4,489,1956,Cochin,,,Thursday
12/25/2014,Kyle  Carr,Nestle Rowntree Fruit Pastil,2,378,756,Delhi,,,Thursday
12/25/2014,Della  Jensen,Nestle Fab,2,296,592,Patna,,,Thursday
12/25/2014,Sylvester  Morales,Nestle Smarties Pop-Up,1,351,351,Mumbai,,,Thursday
12/25/2014,Nellie  Joseph,Nestle Smarties Pop-Up,2,135,270,Patna,,,Thursday
12/25/2014,Andrew  Meyer,Nestle Aero Mint Potz,3,448,1344,Mumbai,,,Thursday
12/25/2014,Brooke  Horton,Nestle Milky Bar Stick,1,487,487,Nainital,,,Thursday
12/25/2014,Max  Rodgers,Nestle Smarties Pop-Up,1,390,390,Nagpur,,,Thursday
12/25/2014,Lance  Yates,Nestle Aero Mint Potz,2,294,588,Srinagar,,,Thursday
12/25/2014,Billie  Chandler,Nestle Rowntree Fruit Pastil,3,454,1362,Surat,,,Thursday
12/25/2014,Cindy  Becker,Nestle Aero Mint Potz,1,242,242,Bangalore,,,Thursday
12/25/2014,Lee  Mack,Nestle Toffee Crumble,24,118,2832,Delhi,,,Thursday
12/25/2014,Pauline  Beck,Nestle Kit Kat Cone,3,198,594,Pune,,,Thursday
12/25/2014,Salvador  Bass,Nestle Milky Bar Stick,2,248,496,Goa,,,Thursday
12/25/2014,Patty  Thompson,Nestle Aero Mint Potz,1,290,290,Mumbai,,,Thursday
12/25/2014,Mable  Lindsey,Nestle Fab,1,227,227,Ahmedabad,,,Thursday
12/25/2014,Christy  Olson,Nestle Smarties Pop-Up,2,446,892,Surat,,,Thursday
12/25/2014,Andrew  Meyer,Nestle Kit Kat Cone,1,199,199,Mumbai,,,Thursday
12/25/2014,Isabel  Cross,Nestle Fab,2,374,748,Ranchi,,,Thursday
12/25/2014,Rachel  Gomez,Nestle Rolo Potz,2,433,866,Delhi,,,Thursday
12/25/2014,Carla  Mccormick,Nestle Aero Mint Potz,3,359,1077,Varanasi,,,Thursday
12/25/2014,Robert  Munoz,Nestle Rowntree Fruit Pastil,17,207,3519,Delhi,,,Thursday
12/25/2014,Brooke  Horton,Nestle Milky Bar Stick,2,252,504,Nainital,,,Thursday
12/25/2014,Herman  Williams,Nestle Kit Kat Cone,2,371,742,Darjeeling,,,Thursday
12/25/2014,Lula  Daniels,Nestle Aero Mint Potz,3,347,1041,Nainital,,,Thursday
12/25/2014,Cindy  Becker,Nestle Smarties Pop-Up,3,276,828,Bangalore,,,Thursday
12/25/2014,Max  Rodgers,Nestle Toffee Crumble,2,244,488,Nagpur,,,Thursday
12/25/2014,Elaine  Ellis,Nestle Maxibon Cookie,1,143,143,Hyderabad,,,Thursday
12/25/2014,Carla  Mccormick,Nestle Smarties Pop-Up,2,366,732,Varanasi,,,Thursday
12/25/2014,Donna  Reid,Nestle Milky Bar Stick,2,485,970,Goa,,,Thursday
12/25/2014,Arturo  Francis,Nestle Smarties Pop-Up,3,383,1149,Ranchi,,,Thursday
12/25/2014,Shari  Silva,Nestle Rowntree Screamers,2,127,254,Mysore,,,Thursday
12/26/2014,Edwin  Malone,Nestle Milky Bar Stick,2,347,694,Kolkata,,,Friday
12/26/2014,Andrew  Meyer,Nestle Milky Bar Stick,2,301,602,Mumbai,,,Friday
12/26/2014,Edwin  Malone,Nestle Milky Bar Stick,2,393,786,Kolkata,,,Friday
12/26/2014,Joey  Wong,Nestle Rolo Potz,3,328,984,Goa,,,Friday
12/26/2014,Rachel  Gomez,Nestle Smarties Pop-Up,3,269,807,Delhi,,,Friday
12/26/2014,Nellie  Joseph,Nestle Toffee Crumble,3,323,969,Patna,,,Friday
12/26/2014,Woodrow  Colon,Nestle Rowntree Screamers,2,101,202,Cochin,,,Friday
12/26/2014,Guillermo  Potter,Nestle Milky Bar Stick,2,470,940,Nainital,,,Friday
12/26/2014,Cecilia  Manning,Nestle Milky Bar Stick,2,111,222,Trivandrum,,,Friday
12/26/2014,Bernadette  Page,Nestle Kit Kat Cone,4,325,1300,Delhi,,,Friday
12/26/2014,Isabel  Cross,Nestle Kit Kat Cone,2,256,512,Ranchi,,,Friday
12/26/2014,Guillermo  Potter,Nestle Milky Bar Stick,4,339,1356,Nainital,,,Friday
12/26/2014,Max  Rodgers,Nestle Rolo Potz,2,233,466,Nagpur,,,Friday
12/26/2014,Rachel  Gomez,Nestle Fab,2,318,636,Delhi,,,Friday
12/26/2014,Cindy  Becker,Nestle Smarties Pop-Up,3,149,447,Bangalore,,,Friday
12/26/2014,Christy  Olson,Nestle Milky Bar Stick,1,269,269,Surat,,,Friday
12/26/2014,Salvador  Bass,Nestle Maxibon Cookie,2,347,694,Goa,,,Friday
12/26/2014,Della  Jensen,Nestle Rowntree Fruit Pastil,2,434,868,Patna,,,Friday
12/26/2014,Guillermo  Potter,Nestle Fab,4,280,1120,Nainital,,,Friday
12/26/2014,Cecilia  Manning,Nestle Milky Bar Stick,3,360,1080,Trivandrum,,,Friday
12/26/2014,Nellie  Joseph,Nestle Maxibon Cookie,3,426,1278,Patna,,,Friday
12/26/2014,Joey  Wong,Nestle Aero Mint Potz,2,268,536,Goa,,,Friday
12/26/2014,Lynette  Brewer,Nestle Milky Bar Stick,2,205,410,Varanasi,,,Friday
12/26/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,2,378,756,Delhi,,,Friday
12/26/2014,Cassandra  Franklin,Nestle Smarties Pop-Up,2,439,878,Delhi,,,Friday
12/26/2014,Isabel  Cross,Nestle Milky Bar Stick,23,426,9798,Ranchi,,,Friday
12/26/2014,Cindy  Becker,Nestle Fab,3,249,747,Bangalore,,,Friday
12/26/2014,Rachel  Gomez,Nestle Rowntree Fruit Pastil,3,149,447,Delhi,,,Friday
12/26/2014,Carla  Mccormick,Nestle Rowntree Fruit Pastil,1,287,287,Varanasi,,,Friday
12/26/2014,Lee  Mack,Nestle Maxibon Cookie,3,119,357,Delhi,,,Friday
12/26/2014,Cassandra  Franklin,Nestle Fab,1,407,407,Delhi,,,Friday
12/26/2014,Ernest  Davis,Nestle Milky Bar Stick,2,186,372,Mumbai,,,Friday
12/26/2014,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,255,510,Ranchi,,,Friday
12/26/2014,Johanna  Boone,Nestle Fab,2,241,482,Mysore,,,Friday
12/26/2014,Mable  Lindsey,Nestle Milky Bar Stick,3,373,1119,Ahmedabad,,,Friday
12/26/2014,Billie  Chandler,Nestle Rolo Potz,18,395,7110,Surat,,,Friday
12/26/2014,Drew  Rogers,Nestle Fab,2,439,878,Delhi,,,Friday
12/26/2014,Isabel  Cross,Nestle Smarties Pop-Up,2,277,554,Ranchi,,,Friday
12/26/2014,Robert  Munoz,Nestle Kit Kat Cone,1,309,309,Delhi,,,Friday
12/26/2014,Salvador  Bass,Nestle Fab,2,490,980,Goa,,,Friday
12/26/2014,Trevor  Jones,Nestle Rowntree Fruit Pastil,1,252,252,Pune,,,Friday
12/26/2014,Salvador  Bass,Nestle Smarties Pop-Up,1,170,170,Goa,,,Friday
12/26/2014,Johanna  Boone,Nestle Rowntree Fruit Pastil,3,144,432,Mysore,,,Friday
12/26/2014,Andrew  Meyer,Nestle Rolo Potz,4,248,992,Mumbai,,,Friday
12/26/2014,Ben  Perez,Nestle Smarties Pop-Up,1,365,365,Goa,,,Friday
12/26/2014,Nellie  Joseph,Nestle Toffee Crumble,3,448,1344,Patna,,,Friday
12/26/2014,Brooke  Horton,Nestle Toffee Crumble,23,366,8418,Nainital,,,Friday
12/26/2014,Ruben  Nunez,Nestle Kit Kat Cone,19,490,9310,Ahmedabad,,,Friday
12/26/2014,Andrew  Meyer,Nestle Milky Bar Stick,4,432,1728,Mumbai,,,Friday
12/26/2014,Isabel  Cross,Nestle Rolo Potz,3,196,588,Ranchi,,,Friday
12/26/2014,Fernando  Rowe,Nestle Milky Bar Stick,1,253,253,Ahmedabad,,,Friday
12/26/2014,Eric  Rose,Nestle Aero Mint Potz,2,345,690,Mumbai,,,Friday
12/26/2014,Rachel  Gomez,Nestle Fab,2,253,506,Delhi,,,Friday
12/26/2014,Elbert  Klein,Nestle Smarties Pop-Up,3,143,429,Cochin,,,Friday
12/26/2014,Rachel  Gomez,Nestle Aero Mint Potz,2,133,266,Delhi,,,Friday
12/26/2014,Beth  Tucker,Nestle Kit Kat Cone,3,110,330,Pune,,,Friday
12/26/2014,Peter  Hodges,Nestle Rowntree Fruit Pastil,2,318,636,Shimla,,,Friday
12/26/2014,Isabel  Cross,Nestle Smarties Pop-Up,1,146,146,Ranchi,,,Friday
12/26/2014,Ben  Perez,Nestle Maxibon Cookie,2,444,888,Goa,,,Friday
12/26/2014,Drew  Rogers,Nestle Maxibon Cookie,3,233,699,Delhi,,,Friday
12/26/2014,Salvador  Bass,Nestle Toffee Crumble,1,367,367,Goa,,,Friday
12/26/2014,Max  Rodgers,Nestle Milky Bar Stick,1,296,296,Nagpur,,,Friday
12/26/2014,Isabel  Cross,Nestle Rowntree Fruit Pastil,2,189,378,Ranchi,,,Friday
